Marital status,Course,Daytime/evening attendance,Previous qualification,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Unemployment rate,Inflation rate,GDP,Target,Total Grade,Total Approved,Total Enrolled,Total Evaluations,Target_encoded
1,5,1,1,0,0,1,0,1,19,10.8,1.4,1.74,Graduate,25.5,12,12,14,2
1,12,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,27.34285714,14,16,16,2
1,4,1,14,0,0,1,0,1,21,13.9,-0.3,0.79,Graduate,25.466666670000002,11,12,17,2
1,9,1,1,0,0,0,0,0,20,7.6,2.6,0.32,Dropout,23.0,3,10,22,0
1,9,1,1,0,0,1,0,0,20,13.9,-0.3,0.79,Graduate,25.833333330000002,10,10,18,2
1,12,1,1,0,0,1,0,0,19,11.1,0.6,2.02,Graduate,26.22,15,15,16,2
1,10,1,1,0,0,1,0,0,20,16.2,0.3,-0.92,Graduate,29.928571429999998,12,12,15,2
1,12,1,1,0,0,1,0,0,18,13.9,-0.3,0.79,Graduate,29.07321429,15,15,15,2
1,16,1,1,0,0,1,0,0,20,12.7,3.7,-1.7,Dropout,21.666666669999998,8,12,18,0
2,8,1,3,0,1,0,0,0,29,7.6,2.6,0.32,Dropout,24.755555559999998,12,16,28,0
1,12,1,1,0,0,1,0,1,18,12.4,0.5,1.79,Enrolled,27.57214286,15,15,15,1
1,12,1,1,0,0,1,0,1,20,15.5,2.8,-4.06,Graduate,27.816607140000002,14,15,19,2
1,9,1,1,0,0,1,0,1,22,16.2,0.3,-0.92,Graduate,23.4,8,10,16,2
4,3,0,1,0,0,1,0,1,47,16.2,0.3,-0.92,Graduate,28.33333334,11,12,16,2
2,17,0,1,0,0,1,0,0,31,8.9,1.4,3.51,Graduate,27.8,10,10,10,2
1,5,1,1,0,0,1,0,1,21,16.2,0.3,-0.92,Graduate,26.63333333,11,12,13,2
1,3,0,1,0,0,1,0,0,21,7.6,2.6,0.32,Graduate,24.65714286,11,12,18,2
2,15,1,9,0,0,1,0,0,24,7.6,2.6,0.32,Graduate,26.0,12,12,12,2
1,5,1,1,0,0,1,0,0,18,15.5,2.8,-4.06,Enrolled,24.833333330000002,12,12,14,1
1,3,0,11,0,0,1,0,0,32,7.6,2.6,0.32,Graduate,23.5,8,12,21,2
1,3,0,1,0,0,1,0,1,19,10.8,1.4,1.74,Graduate,22.333333330000002,12,12,17,2
1,12,1,1,0,0,1,0,0,24,9.4,-0.8,-3.12,Graduate,26.77,16,16,16,2
1,6,1,1,0,0,1,0,0,19,15.5,2.8,-4.06,Graduate,30.166666669999998,12,12,23,2
1,4,1,14,0,1,1,0,1,19,13.9,-0.3,0.79,Graduate,28.16666666,12,12,16,2
1,4,1,14,0,0,1,0,0,24,12.4,0.5,1.79,Enrolled,24.428571429999998,11,12,22,1
1,10,1,1,0,0,1,0,1,18,8.9,1.4,3.51,Graduate,23.33333334,12,12,17,2
1,5,1,1,0,0,1,0,1,19,8.9,1.4,3.51,Dropout,23.333333330000002,7,12,19,0
2,12,1,1,0,0,1,0,1,19,10.8,1.4,1.74,Graduate,29.45142858,14,16,16,2
1,15,1,1,0,0,1,0,1,18,12.4,0.5,1.79,Graduate,27.83333334,12,12,12,2
1,10,1,1,0,0,1,0,0,18,12.4,0.5,1.79,Graduate,23.9047619,12,12,18,2
1,13,1,1,0,0,1,0,0,20,12.4,0.5,1.79,Graduate,25.6375,15,15,15,2
1,12,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Graduate,25.72,16,16,20,2
1,14,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Graduate,25.96428571,12,12,19,2
1,6,1,1,0,0,1,0,1,21,10.8,1.4,1.74,Graduate,24.2,9,10,12,2
1,12,1,1,0,0,1,0,1,18,15.5,2.8,-4.06,Graduate,31.285555560000002,15,15,18,2
1,14,1,1,0,1,0,0,0,18,9.4,-0.8,-3.12,Dropout,22.75,6,10,12,0
1,10,1,1,0,0,1,0,0,19,9.4,-0.8,-3.12,Dropout,0.0,0,12,11,0
1,14,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Enrolled,22.0,8,12,17,1
1,14,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Graduate,26.475,10,12,19,2
1,8,1,3,0,0,1,0,0,34,12.7,3.7,-1.7,Dropout,11.0,1,10,11,0
1,6,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Graduate,28.4,10,10,11,2
1,8,1,14,0,1,0,0,0,19,12.4,0.5,1.79,Dropout,22.6,7,12,19,0
1,10,1,1,0,1,1,0,0,26,11.1,0.6,2.02,Graduate,29.97619047,12,12,13,2
1,16,1,1,0,0,1,0,0,21,7.6,2.6,0.32,Dropout,22.66666666,6,12,22,0
1,9,1,1,0,0,1,0,1,18,11.1,0.6,2.02,Graduate,23.0,10,10,10,2
1,16,1,1,0,0,1,0,1,20,9.4,-0.8,-3.12,Graduate,27.06666667,10,12,17,2
1,9,1,1,0,0,1,0,0,25,11.1,0.6,2.02,Dropout,10.5,2,10,17,0
1,9,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Graduate,32.599999999999994,10,10,10,2
1,12,1,1,0,0,1,0,1,18,16.2,0.3,-0.92,Graduate,29.42467532,15,15,18,2
1,12,1,1,0,0,1,0,0,19,11.1,0.6,2.02,Graduate,28.04984127,15,15,16,2
1,10,1,1,0,0,1,0,1,18,12.4,0.5,1.79,Graduate,23.142857149999998,12,12,18,2
1,12,1,1,0,0,1,0,0,20,15.5,2.8,-4.06,Enrolled,24.84047619,12,15,23,1
1,6,1,15,0,1,0,0,0,26,8.9,1.4,3.51,Dropout,0.0,0,9,3,0
1,12,1,1,0,0,1,0,1,19,10.8,1.4,1.74,Graduate,26.11714286,14,16,16,2
1,12,1,1,0,0,1,0,0,19,16.2,0.3,-0.92,Graduate,28.35555556,15,15,16,2
1,9,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Graduate,23.8,13,20,29,2
1,6,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Enrolled,23.333333330000002,6,10,17,1
1,11,1,1,0,0,1,0,0,18,16.2,0.3,-0.92,Graduate,22.23809524,9,12,18,2
1,12,1,6,0,0,1,0,0,19,7.6,2.6,0.32,Graduate,26.66666666,12,14,14,2
1,10,1,1,0,1,1,0,0,18,13.9,-0.3,0.79,Graduate,22.85714286,11,12,19,2
1,16,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Enrolled,24.0,10,12,17,1
1,6,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Enrolled,25.6,10,10,18,1
1,16,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Enrolled,24.666666669999998,11,14,21,1
1,7,1,14,0,1,1,0,0,26,16.2,0.3,-0.92,Dropout,0.0,0,10,11,0
1,10,1,1,0,0,1,0,0,20,12.4,0.5,1.79,Graduate,25.0,12,12,14,2
1,3,0,1,0,0,1,0,0,19,12.7,3.7,-1.7,Graduate,24.33333334,12,12,12,2
1,10,1,1,0,0,1,0,1,18,9.4,-0.8,-3.12,Graduate,25.83333334,12,12,15,2
1,10,1,14,0,0,1,0,0,19,13.9,-0.3,0.79,Graduate,28.0,12,12,12,2
1,16,1,15,0,1,1,0,0,40,12.4,0.5,1.79,Graduate,29.571428570000002,14,14,15,2
1,12,1,1,0,0,1,0,1,18,9.4,-0.8,-3.12,Graduate,26.7825,16,16,16,2
1,10,1,1,0,0,1,0,0,19,13.9,-0.3,0.79,Graduate,24.5952381,11,12,17,2
1,8,1,1,0,0,1,0,0,18,7.6,2.6,0.32,Graduate,23.75,8,10,15,2
1,6,1,1,0,0,1,0,0,19,9.4,-0.8,-3.12,Enrolled,24.0,7,10,21,1
1,2,1,1,0,0,1,0,0,18,15.5,2.8,-4.06,Dropout,0.0,0,0,0,0
2,3,0,1,0,0,1,0,0,33,12.4,0.5,1.79,Graduate,25.69047619,12,12,15,2
1,4,1,3,0,0,1,0,0,35,16.2,0.3,-0.92,Graduate,27.1,12,12,21,2
1,9,1,1,0,0,1,0,0,26,9.4,-0.8,-3.12,Enrolled,25.0,6,10,12,1
1,15,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Graduate,26.0,12,12,15,2
1,10,1,1,0,0,1,0,0,36,15.5,2.8,-4.06,Enrolled,23.0,22,29,43,1
4,17,0,1,0,0,1,0,0,39,10.8,1.4,1.74,Graduate,22.666666669999998,10,10,15,2
2,10,1,1,0,0,1,0,0,44,12.7,3.7,-1.7,Graduate,26.833333330000002,12,12,14,2
1,3,0,1,0,0,1,0,0,20,9.4,-0.8,-3.12,Enrolled,23.25,9,12,19,1
1,11,1,1,0,0,1,0,0,24,12.7,3.7,-1.7,Dropout,24.1,8,12,15,0
1,15,1,1,0,0,1,0,1,20,12.4,0.5,1.79,Graduate,27.0,12,12,12,2
1,2,1,1,0,0,0,0,0,19,9.4,-0.8,-3.12,Dropout,0.0,0,0,0,0
2,12,1,1,0,1,1,0,1,18,7.6,2.6,0.32,Graduate,28.4,12,14,14,2
1,11,1,1,0,1,0,0,0,22,10.8,1.4,1.74,Dropout,11.0,5,12,22,0
1,6,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Graduate,31.42857143,12,12,14,2
1,12,1,12,0,0,1,0,0,24,13.9,-0.3,0.79,Graduate,26.02857143,13,15,18,2
1,17,0,1,0,0,1,0,0,33,12.7,3.7,-1.7,Dropout,0.0,0,10,0,0
1,4,1,1,0,1,1,0,1,30,11.1,0.6,2.02,Enrolled,0.0,0,12,12,1
1,6,1,17,0,0,1,0,0,26,8.9,1.4,3.51,Dropout,0.0,0,12,0,0
1,16,1,1,0,0,1,0,0,18,10.8,1.4,1.74,Graduate,23.5,12,12,17,2
1,15,1,1,0,1,1,0,0,19,10.8,1.4,1.74,Dropout,22.666666669999998,5,12,25,0
1,9,1,1,0,0,1,0,0,20,16.2,0.3,-0.92,Enrolled,21.333333330000002,7,10,19,1
1,6,1,16,0,0,1,0,1,22,8.9,1.4,3.51,Graduate,27.21428571,15,20,34,2
1,12,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Enrolled,27.96,10,14,16,1
1,6,1,1,0,0,1,0,1,21,15.5,2.8,-4.06,Graduate,31.90384615,12,12,23,2
1,12,1,1,0,0,1,0,1,21,7.6,2.6,0.32,Graduate,28.06666666,12,14,14,2
1,6,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Enrolled,22.2,6,10,14,1
1,16,1,1,0,0,1,0,1,19,8.9,1.4,3.51,Graduate,27.52380953,13,14,16,2
1,12,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Dropout,26.82857142,14,16,16,0
2,3,0,1,0,0,1,0,0,50,16.2,0.3,-0.92,Graduate,27.11688312,18,18,18,2
4,17,0,1,0,0,1,0,1,31,13.9,-0.3,0.79,Enrolled,22.083333330000002,8,10,21,1
1,15,1,1,0,0,1,0,1,19,15.5,2.8,-4.06,Graduate,28.26190476,12,12,13,2
4,17,0,1,0,0,1,0,0,35,13.9,-0.3,0.79,Graduate,24.85714286,10,10,17,2
2,6,1,12,0,0,1,0,0,31,12.7,3.7,-1.7,Dropout,0.0,0,12,0,0
2,3,0,12,0,1,1,0,0,42,11.1,0.6,2.02,Enrolled,24.700000000000003,20,22,28,1
1,9,1,1,0,0,0,0,0,34,9.4,-0.8,-3.12,Dropout,0.0,0,10,5,0
1,12,1,1,0,0,1,0,1,18,12.4,0.5,1.79,Graduate,30.423214289999997,15,15,15,2
1,16,1,1,0,0,0,0,1,18,8.9,1.4,3.51,Enrolled,25.61904762,13,14,15,1
1,6,1,14,0,0,1,0,0,21,16.2,0.3,-0.92,Enrolled,26.166666669999998,7,12,31,1
4,12,1,12,0,0,1,0,1,26,16.2,0.3,-0.92,Dropout,23.71857143,11,15,25,0
1,12,1,1,0,0,1,0,0,20,13.9,-0.3,0.79,Enrolled,27.0,14,15,16,1
1,10,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Enrolled,20.66666666,6,12,25,1
1,16,1,1,0,0,1,0,1,19,15.5,2.8,-4.06,Graduate,26.5952381,12,12,13,2
1,9,1,16,0,0,1,0,0,20,8.9,1.4,3.51,Graduate,23.666666669999998,17,20,33,2
1,10,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Graduate,22.666666669999998,12,12,15,2
1,16,1,1,0,0,1,0,0,18,7.6,2.6,0.32,Graduate,26.0,12,12,15,2
1,17,0,3,0,0,1,0,0,28,10.8,1.4,1.74,Graduate,23.27272727,21,25,32,2
1,16,1,1,0,0,1,0,0,22,15.5,2.8,-4.06,Enrolled,25.56666667,10,12,18,1
1,3,0,14,0,0,1,0,1,21,13.9,-0.3,0.79,Graduate,28.83333334,12,12,12,2
1,6,1,14,0,0,1,0,0,21,12.4,0.5,1.79,Enrolled,23.75,5,12,30,1
1,12,1,1,1,0,1,0,0,26,16.2,0.3,-0.92,Enrolled,23.34,10,15,24,1
1,15,1,1,0,1,0,0,0,18,7.6,2.6,0.32,Dropout,24.4,10,12,16,0
1,6,1,1,0,0,0,0,0,20,7.6,2.6,0.32,Dropout,22.833333330000002,4,10,16,0
1,6,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Graduate,28.85714286,12,12,14,2
1,12,1,1,0,0,1,0,1,19,10.8,1.4,1.74,Graduate,25.72,14,16,22,2
1,10,1,1,0,0,1,0,0,20,12.4,0.5,1.79,Graduate,23.72727273,22,22,26,2
1,6,1,14,0,0,1,0,1,22,13.9,-0.3,0.79,Graduate,25.14285714,9,12,21,2
1,14,1,1,0,1,1,0,0,18,10.8,1.4,1.74,Dropout,25.514285710000003,9,12,15,0
1,9,1,1,0,0,1,0,0,19,16.2,0.3,-0.92,Dropout,10.66666667,3,10,19,0
1,5,1,1,0,0,1,0,1,18,8.9,1.4,3.51,Enrolled,22.799999999999997,9,12,17,1
1,11,1,1,0,0,1,0,0,20,10.8,1.4,1.74,Enrolled,20.66666666,6,12,25,1
1,15,1,1,1,0,1,0,0,19,7.6,2.6,0.32,Enrolled,23.25,7,12,22,1
1,11,1,1,0,0,1,0,0,19,12.4,0.5,1.79,Enrolled,24.75,10,12,13,1
1,12,1,1,0,0,1,0,0,19,10.8,1.4,1.74,Graduate,29.46285714,14,16,16,2
1,2,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Graduate,0.0,0,0,0,2
1,5,1,15,0,0,1,0,0,21,13.9,-0.3,0.79,Graduate,27.86538462,25,25,26,2
1,17,0,15,0,0,1,0,0,27,8.9,1.4,3.51,Graduate,30.6,10,10,10,2
1,10,1,1,0,0,1,0,0,19,15.5,2.8,-4.06,Graduate,29.23809524,12,12,13,2
4,6,1,1,0,0,1,0,0,25,7.6,2.6,0.32,Dropout,0.0,0,10,10,0
1,12,1,1,0,0,1,0,1,18,10.8,1.4,1.74,Graduate,29.30857142,14,16,16,2
1,12,1,3,0,0,1,0,0,24,10.8,1.4,1.74,Graduate,24.80285714,14,16,16,2
1,12,1,1,0,0,1,0,0,20,13.9,-0.3,0.79,Graduate,25.65892857,14,15,17,2
1,17,0,15,0,0,1,0,0,26,12.4,0.5,1.79,Graduate,29.6,10,10,10,2
1,10,1,1,0,0,1,0,1,20,8.9,1.4,3.51,Graduate,24.16666666,12,12,15,2
1,6,1,1,0,0,1,0,0,18,7.6,2.6,0.32,Graduate,29.4,10,10,11,2
1,6,1,1,0,0,1,0,0,19,15.5,2.8,-4.06,Graduate,27.60576923,12,12,23,2
1,16,1,1,0,0,1,0,0,23,12.7,3.7,-1.7,Dropout,22.6,8,12,18,0
1,12,1,1,0,0,1,0,1,18,7.6,2.6,0.32,Graduate,23.2,12,14,14,2
1,12,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Dropout,0.0,0,15,0,0
1,12,1,1,0,0,1,0,1,19,11.1,0.6,2.02,Graduate,25.99587301,15,15,16,2
1,17,0,1,0,0,1,0,0,30,7.6,2.6,0.32,Graduate,28.94285714,12,12,14,2
1,6,1,14,0,0,1,0,0,29,15.5,2.8,-4.06,Dropout,0.0,0,12,0,0
1,12,1,1,0,0,1,0,0,19,9.4,-0.8,-3.12,Graduate,26.5075,16,16,16,2
1,13,1,1,0,0,1,0,0,20,12.4,0.5,1.79,Graduate,27.88571429,15,15,15,2
1,12,1,1,0,0,1,0,0,20,7.6,2.6,0.32,Graduate,27.83333334,12,14,14,2
1,14,1,1,0,0,1,0,0,19,11.1,0.6,2.02,Graduate,27.071428570000002,12,12,17,2
1,9,1,1,0,0,1,0,0,20,10.8,1.4,1.74,Enrolled,22.0,5,10,20,1
3,6,1,1,0,0,1,0,0,21,10.8,1.4,1.74,Dropout,0.0,0,10,20,0
1,14,1,1,0,0,1,0,0,19,11.1,0.6,2.02,Graduate,26.1,9,12,19,2
1,12,1,1,0,0,1,0,1,18,10.8,1.4,1.74,Graduate,24.16571428,14,16,16,2
1,3,0,1,0,0,1,0,1,27,15.5,2.8,-4.06,Graduate,24.63333333,11,12,18,2
1,9,1,1,0,0,1,0,1,19,12.4,0.5,1.79,Graduate,25.8,10,10,11,2
1,12,1,1,0,0,1,0,1,19,7.6,2.6,0.32,Dropout,0.0,0,14,14,0
1,15,1,1,0,0,1,0,0,19,15.5,2.8,-4.06,Graduate,28.771428569999998,11,12,14,2
1,12,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,27.62857142,14,16,16,2
1,11,1,1,0,0,1,0,1,20,12.4,0.5,1.79,Enrolled,21.75,10,12,16,1
1,14,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,28.166666669999998,12,12,14,2
1,14,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Dropout,0.0,0,12,0,0
2,12,1,12,0,0,1,0,0,36,7.6,2.6,0.32,Graduate,22.6,12,14,14,2
1,13,1,1,0,0,1,0,0,18,10.8,1.4,1.74,Enrolled,16.0,1,6,6,1
1,8,1,1,0,1,1,0,0,18,12.7,3.7,-1.7,Enrolled,24.0,4,10,20,1
1,12,1,1,0,0,1,0,0,19,12.7,3.7,-1.7,Graduate,24.6,14,16,18,2
1,12,1,1,0,0,1,0,1,18,10.8,1.4,1.74,Graduate,25.38857142,14,16,16,2
1,14,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Graduate,22.0,8,10,10,2
1,10,1,1,0,0,1,0,1,19,12.4,0.5,1.79,Graduate,27.166666669999998,12,12,12,2
1,12,1,1,0,0,1,0,1,19,13.9,-0.3,0.79,Graduate,30.4625,15,15,16,2
1,12,1,1,0,0,1,0,0,18,15.5,2.8,-4.06,Dropout,26.99125,15,15,16,0
1,15,1,1,0,0,1,0,0,20,11.1,0.6,2.02,Graduate,26.13333333,11,12,16,2
1,11,1,1,0,0,1,0,1,20,12.4,0.5,1.79,Enrolled,25.6,10,12,17,1
1,12,1,1,0,0,1,0,0,20,10.8,1.4,1.74,Graduate,28.80571428,14,16,16,2
1,12,1,1,0,0,1,0,1,18,10.8,1.4,1.74,Graduate,26.76285714,14,16,16,2
1,12,1,1,0,0,1,0,0,18,15.5,2.8,-4.06,Graduate,28.115000000000002,15,15,16,2
1,6,1,1,0,0,1,0,0,19,9.4,-0.8,-3.12,Graduate,24.31428571,10,10,17,2
1,9,1,1,0,0,1,0,0,19,9.4,-0.8,-3.12,Enrolled,23.05,9,10,13,1
2,3,0,1,0,0,1,0,0,44,7.6,2.6,0.32,Graduate,22.166666669999998,8,12,24,2
1,4,1,3,0,0,1,0,0,32,12.4,0.5,1.79,Dropout,0.0,0,12,13,0
1,16,1,1,0,0,1,0,0,22,12.7,3.7,-1.7,Dropout,25.6,10,12,17,0
2,4,1,1,0,0,1,0,0,36,8.9,1.4,3.51,Graduate,27.93706294,23,24,32,2
1,15,1,1,0,0,1,0,1,18,16.2,0.3,-0.92,Graduate,25.833333330000002,12,12,15,2
1,8,1,1,0,0,1,0,0,20,12.7,3.7,-1.7,Graduate,31.0,10,10,10,2
1,5,1,1,0,0,1,0,1,20,11.1,0.6,2.02,Graduate,27.272727269999997,22,22,22,2
1,10,1,1,0,0,1,0,0,19,15.5,2.8,-4.06,Graduate,21.1,9,12,19,2
1,9,1,12,0,1,1,0,0,24,12.4,0.5,1.79,Graduate,22.4,10,10,14,2
1,10,1,1,0,0,1,0,0,20,15.5,2.8,-4.06,Enrolled,21.0,9,12,22,1
1,3,0,1,0,0,1,0,0,27,10.8,1.4,1.74,Dropout,22.244444440000002,14,21,21,0
1,16,1,1,0,0,1,0,0,20,15.5,2.8,-4.06,Enrolled,26.958333330000002,13,14,17,1
1,10,1,1,0,0,1,0,1,23,9.4,-0.8,-3.12,Graduate,26.26666667,29,29,33,2
1,12,1,1,0,0,1,0,1,18,9.4,-0.8,-3.12,Graduate,26.62,16,16,18,2
1,10,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,22.771428569999998,10,12,19,2
1,12,1,1,0,0,1,0,1,20,10.8,1.4,1.74,Graduate,26.97428572,14,16,16,2
1,11,1,1,0,0,1,0,1,20,13.9,-0.3,0.79,Graduate,24.16666666,12,12,13,2
1,14,1,1,0,0,1,0,0,23,11.1,0.6,2.02,Dropout,24.708333330000002,11,12,20,0
1,12,1,1,0,0,1,0,0,20,7.6,2.6,0.32,Graduate,27.93333334,12,14,14,2
1,11,1,7,0,0,0,0,0,28,7.6,2.6,0.32,Dropout,0.0,0,10,20,0
1,14,1,1,0,0,1,0,0,21,7.6,2.6,0.32,Graduate,24.3,9,10,13,2
1,13,1,1,0,0,1,0,0,21,12.4,0.5,1.79,Dropout,12.5,2,9,2,0
1,12,1,3,0,0,1,0,0,28,7.6,2.6,0.32,Dropout,0.0,0,15,0,0
1,12,1,1,1,0,1,0,0,18,16.2,0.3,-0.92,Graduate,25.205,13,15,21,2
1,10,1,1,0,0,1,0,1,21,8.9,1.4,3.51,Enrolled,25.0,10,12,15,1
1,12,1,1,0,0,1,0,0,19,13.9,-0.3,0.79,Graduate,25.65178571,14,15,18,2
1,12,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,28.62857142,14,16,16,2
1,12,1,1,0,0,1,0,0,19,7.6,2.6,0.32,Dropout,0.0,0,15,0,0
1,6,1,14,0,0,1,0,0,20,13.9,-0.3,0.79,Enrolled,25.666666669999998,8,12,21,1
1,12,1,1,0,0,1,0,1,20,12.4,0.5,1.79,Graduate,24.8952381,13,15,19,2
1,16,1,1,0,0,1,0,1,18,10.8,1.4,1.74,Graduate,24.86666667,11,12,14,2
1,14,1,1,0,0,1,0,0,20,10.8,1.4,1.74,Dropout,22.071428570000002,10,12,17,0
1,14,1,1,0,0,1,0,0,31,13.9,-0.3,0.79,Dropout,23.15,9,12,27,0
1,12,1,1,0,0,1,0,1,19,15.5,2.8,-4.06,Graduate,29.18375,15,15,16,2
1,12,1,1,0,0,1,0,1,19,13.9,-0.3,0.79,Graduate,25.357142850000002,13,15,17,2
1,5,1,1,0,0,1,0,0,23,13.9,-0.3,0.79,Graduate,24.875,12,12,16,2
1,14,1,1,0,0,1,0,0,19,12.4,0.5,1.79,Graduate,28.19047619,12,12,13,2
1,12,1,1,0,0,1,0,0,20,7.6,2.6,0.32,Graduate,25.2,12,14,14,2
1,6,1,1,0,1,1,0,0,22,12.4,0.5,1.79,Enrolled,24.73333333,9,12,26,1
1,16,1,1,1,0,1,0,0,18,13.9,-0.3,0.79,Enrolled,23.5,12,14,22,1
1,8,1,3,0,1,0,0,0,27,12.7,3.7,-1.7,Dropout,22.5,3,10,11,0
1,13,1,12,0,0,1,0,0,29,12.7,3.7,-1.7,Dropout,10.0,1,14,9,0
1,11,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Graduate,24.0,10,12,20,2
1,5,1,1,0,0,1,0,0,18,16.2,0.3,-0.92,Graduate,24.466666670000002,11,12,13,2
1,12,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Graduate,25.5425,16,16,16,2
1,6,1,1,0,0,1,0,0,20,9.4,-0.8,-3.12,Enrolled,23.93333333,8,10,21,1
1,11,1,1,0,0,1,0,0,18,11.1,0.6,2.02,Graduate,27.26666667,11,12,13,2
1,5,1,1,0,0,0,0,0,18,13.9,-0.3,0.79,Enrolled,23.033333329999998,9,12,21,1
1,6,1,3,0,0,0,0,0,28,10.8,1.4,1.74,Dropout,12.0,1,9,19,0
1,12,1,1,0,0,1,0,1,18,12.7,3.7,-1.7,Graduate,23.44285714,14,16,24,2
1,12,1,12,0,0,1,0,0,27,12.4,0.5,1.79,Enrolled,26.525,7,14,26,1
1,1,1,1,0,0,1,0,0,26,16.2,0.3,-0.92,Enrolled,28.55,12,14,21,1
1,15,1,1,0,0,1,0,0,18,12.7,3.7,-1.7,Graduate,26.33333334,12,12,12,2
1,8,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Dropout,27.0,9,10,18,0
1,9,1,1,1,0,1,0,0,21,15.5,2.8,-4.06,Dropout,0.0,0,10,11,0
1,5,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Enrolled,10.75,4,12,17,1
2,3,0,1,0,0,0,0,0,32,10.8,1.4,1.74,Dropout,0.0,0,10,15,0
1,14,1,1,0,0,1,0,0,28,7.6,2.6,0.32,Graduate,24.25,8,10,13,2
1,17,0,1,0,0,0,0,0,40,12.7,3.7,-1.7,Dropout,0.0,0,9,4,0
2,3,0,1,0,1,0,0,0,39,9.4,-0.8,-3.12,Dropout,0.0,0,9,9,0
2,10,1,1,0,1,0,0,0,39,9.4,-0.8,-3.12,Dropout,0.0,0,12,0,0
2,4,1,1,0,0,1,0,0,50,8.9,1.4,3.51,Graduate,24.9,11,12,22,2
1,16,1,1,0,0,1,0,0,23,10.8,1.4,1.74,Dropout,24.466666670000002,8,12,19,0
4,3,0,12,0,0,1,0,0,48,9.4,-0.8,-3.12,Dropout,21.0,2,12,22,0
1,16,1,1,0,0,1,0,0,23,7.6,2.6,0.32,Dropout,21.45,9,12,21,0
1,12,1,1,0,0,1,0,1,18,10.8,1.4,1.74,Graduate,25.22,14,16,16,2
1,8,1,1,0,0,1,0,0,18,9.4,-0.8,-3.12,Graduate,24.6,7,10,20,2
1,10,1,1,0,0,0,0,0,20,13.9,-0.3,0.79,Graduate,26.5,11,12,16,2
1,6,1,1,0,0,1,0,1,18,10.8,1.4,1.74,Graduate,25.0,9,10,17,2
1,13,1,1,0,0,1,0,0,18,16.2,0.3,-0.92,Dropout,12.0,4,15,16,0
1,7,1,1,0,0,1,1,0,31,16.2,0.3,-0.92,Dropout,23.0,2,10,21,0
1,7,1,12,0,0,1,1,0,24,10.8,1.4,1.74,Enrolled,22.5,4,10,15,1
1,2,1,1,0,0,1,1,0,24,9.4,-0.8,-3.12,Graduate,0.0,0,0,0,2
1,9,1,1,0,1,0,1,0,26,10.8,1.4,1.74,Dropout,0.0,0,10,14,0
1,8,1,1,0,1,1,1,0,18,16.2,0.3,-0.92,Dropout,25.375,9,12,20,0
1,9,1,1,0,0,1,1,1,19,12.7,3.7,-1.7,Enrolled,23.33333334,6,10,22,1
1,14,1,1,0,0,1,1,0,22,13.9,-0.3,0.79,Dropout,0.0,0,12,0,0
1,12,1,1,0,0,1,1,0,18,10.8,1.4,1.74,Graduate,23.38,14,16,16,2
1,5,1,14,0,1,0,1,0,20,16.2,0.3,-0.92,Dropout,0.0,0,12,23,0
1,2,1,14,0,0,1,1,0,25,15.5,2.8,-4.06,Graduate,0.0,0,0,0,2
1,17,0,1,0,0,1,1,0,24,13.9,-0.3,0.79,Graduate,22.78571429,9,10,21,2
1,7,1,1,0,0,1,1,0,27,8.9,1.4,3.51,Dropout,14.0,1,10,10,0
1,11,1,1,0,0,1,1,0,21,15.5,2.8,-4.06,Graduate,23.4,10,12,14,2
1,4,1,14,0,0,1,1,0,21,12.4,0.5,1.79,Graduate,26.02380953,12,12,13,2
